*.proj	XML
*.prolog	Prolog
*.properties	INI
*.properties	Java Properties
*.props	XML
*.proto	Protocol Buffer
*.prw	xBase
*.ps	PostScript
*.ps1	PowerShell
*.ps1xml	XML
*.psc	Papyrus
*.psc1	XML
*.psd1	PowerShell
*.psgi	Perl
*.psm1	PowerShell
*.pt	XML
*.pub	Public Key
*.pug	Pug
*.puml	PlantUML
*.purs	PureScript
*.pwn	Pawn
*.pxd	Cython
*.pxi	Cython
*.py	Python
*.py3	Python
*.pyde	Python
*.pyi	Python
*.pyp	Python
*.pyt	Python
*.pytb	Python traceback
*.pyw	Python
*.pyx	Cython
*.q	HiveQL
*.q	q
*.qasm	OpenQASM
*.qbs	QML
*.qc	QuakeC
*.qhelp	XML
*.ql	CodeQL
*.qll	CodeQL
*.qmd	RMarkdown
*.qml	QML
*.qs	Q#
*.qs	Qt Script
*.r	R
*.r	Rebol
*.r	Rez
*.r2	Rebol
*.r3	Rebol
*.rabl	Ruby
*.rake	Ruby
*.raku	Raku
*.rakumod	Raku
*.raml	RAML
*.raw	Raw token data
*.razor	HTML+Razor
*.rb	Ruby
*.rbbas	REALbasic
*.rbfrm	REALbasic
*.rbi	Ruby
*.rbmnu	REALbasic
*.rbres	REALbasic
*.rbs	RBS
*.rbtbar	REALbasic
*.rbuild	Ruby
*.rbuistate	REALbasic
*.rbw	Ruby
*.rbx	Ruby
*.rbxs	Lua
*.rchit	GLSL
*.rd	R
*.rdf	XML
*.rdoc	RDoc
*.re	C++
*.re	Reason
*.reb	Rebol
*.rebol	Rebol
*.red	Red
*.reds	Red
*.reek	YAML
*.reg	Windows Registry Entries
*.regex	Regular Expression
*.regexp	Regular Expression
*.rego	Open Policy Agent
*.rei	Reason
*.religo	ReasonLIGO
*.res	ReScript
*.res	XML
*.resi	ReScript
*.resource	RobotFramework
*.rest	reStructuredText
*.rest.txt	reStructuredText
*.resx	XML
*.rex	REXX
*.rexx	REXX
*.rg	Rouge
*.rhtml	HTML+ERB
*.ring	Ring
*.riot	Riot
*.rkt	Racket
*.rktd	Racket
*.rktl	Racket
*.rl	Ragel
*.rmd	RMarkdown
*.rmiss	GLSL
*.rnh	RUNOFF
*.rno	Roff
*.rno	RUNOFF
*.rnw	Sweave
*.robot	RobotFramework
*.roc	Roc
*.rockspec	Lua
*.roff	Roff
*.ron	RON
*.ronn	Markdown
*.rpgle	RPGLE
*.rpy	Python
*.rpy	Ren'Py
*.rq	SPARQL
*.rs	RenderScript
*.rs	Rust
*.rs	XML
*.rs.in	Rust
*.rsc	Rascal
*.rsc	RouterOS Script
*.rsh	RenderScript
*.rss	XML
*.rst	reStructuredText
*.rst.txt	reStructuredText
*.rsx	R
*.rtf	Rich Text Format
*.ru	Ruby
*.ruby	Ruby
*.rviz	YAML
*.s	Assembly
*.s	Motorola 68K Assembly
*.s	Unix Assembly
*.sage	Sage
*.sagews	Sage
*.sail	Sail
*.sarif	JSON
*.sas	SAS
*.sass	Sass
*.sats	ATS
*.sbt	Scala
*.sc	Scala
*.sc	SuperCollider
*.scad	OpenSCAD
*.scala	Scala
*.scaml	Scaml
*.scd	Markdown
*.scd	SuperCollider
*.sce	Scilab
*.scenic	Scenic
*.sch	Eagle
*.sch	KiCad Schematic
*.sch	Scheme
*.sch	XML
*.SchDoc	Altium Designer
*.sci	Scilab
*.scm	Scheme
*.scm	Tree-sitter Query
*.sco	Csound Score
*.scpt	AppleScript
*.scrbl	Racket
*.scss	SCSS
*.scxml	XML
*.sdc	Tcl
*.sed	sed
*.self	Self
*.service	desktop
*.sexp	Common Lisp
*.sfd	Spline Font Database
*.sfproj	XML
*.sfv	Simple File Verification
*.sh	Shell
*.sh-session	ShellSession
*.sh.in	Shell
*.sha1	Checksums
*.sha2	Checksums
*.sha224	Checksums
*.sha256	Checksums
*.sha256sum	Checksums
*.sha3	Checksums
*.sha384	Checksums
*.sha512	Checksums
*.shader	GLSL
*.shader	ShaderLab
*.shen	Shen
*.shproj	XML
*.sieve	Sieve
*.sig	Standard ML
*.sj	Objective-J
*.sjs	JavaScript
*.sl	Slash
*.slang	Slang
*.sld	Scheme
*.slim	Slim
*.slint	Slint
*.sln	Microsoft Visual Studio Solution
*.slnx	XML
*.sls	SaltStack
*.sls	Scheme
*.sma	Pawn
*.smali	Smali
*.smithy	Smithy
*.smk	Snakemake
*.sml	Standard ML
*.smt	SMT
*.smt2	SMT
*.snakefile	Snakemake
*.snap	Jest Snapshot
*.snip	Vim Snippet
*.snippet	Vim Snippet
*.snippets	Vim Snippet
*.sol	Gerber Image
*.sol	Solidity
*.soy	Closure Templates
*.sp	SourcePawn
*.sparql	SPARQL
*.spc	PLSQL
*.spec	Python
*.spec	RPM Spec
*.spec	Ruby
*.spin	Propeller Spin
*.sps	Scheme
*.sqf	SQF
*.sql	PLpgSQL
*.sql	PLSQL
*.sql	SQL
*.sql	SQLPL
*.sql	TSQL
*.sqlrpgle	RPGLE
*.sra	PowerBuilder
*.srdf	XML
*.srt	SRecode Template
*.srt	SubRip Text
*.sru	PowerBuilder
*.srv	ROS Interface
*.srw	PowerBuilder
*.ss	Scheme
*.ssjs	JavaScript
*.sss	SugarSS
*.st	Smalltalk
*.st	StringTemplate
*.stan	Stan
*.star	STAR
*.star	Starlark
*.sthlp	Stata
*.stl	STL
*.ston	STON
*.story	Gherkin
*.storyboard	XML
*.stTheme	XML Property List
*.sty	TeX
*.styl	Stylus
*.sublime_metrics	JSON with Comments
*.sublime_session	JSON with Comments
*.sublime-build	JSON with Comments
*.sublime-color-scheme	JSON with Comments
*.sublime-commands	JSON with Comments
*.sublime-completions	JSON with Comments
*.sublime-keymap	JSON with Comments
*.sublime-macro	JSON with Comments
*.sublime-menu	JSON with Comments
*.sublime-mousemap	JSON with Comments
*.sublime-project	JSON with Comments
*.sublime-settings	JSON with Comments
*.sublime-snippet	XML
*.sublime-syntax	YAML
*.sublime-theme	JSON with Comments
*.sublime-workspace	JSON with Comments
*.sv	SystemVerilog
*.svelte	Svelte
*.svg	SVG
*.svh	SystemVerilog
*.svx	mdsvex
*.svx	Survex data
*.sw	Sway
*.sw	XML
*.swg	SWIG
*.swift	Swift
*.swig	SWIG
*.syntax	YAML
*.t	Perl
*.t	Raku
*.t	Terra
*.t	Turing
*.tab	SQL
*.tac	Python
*.tact	JSON
*.tact	Tact
*.tag	Java Server Pages
*.talon	Talon
*.targets	XML
*.tcc	C++
*.tcl	Tcl
*.tcl.in	Tcl
*.tcsh	Tcsh
*.te	SELinux Policy
*.tea	Tea
*.templ	templ
*.tesc	GLSL
*.tese	GLSL
*.tex	TeX
*.texi	Texinfo
*.texinfo	Texinfo
*.TextGrid	TextGrid
*.textile	Textile
*.textproto	Protocol Buffer Text Format
*.tf	HCL
*.tfstate	JSON
*.tfstate.backup	JSON
*.tftpl	Terraform Template
*.tfvars	HCL
*.thor	Ruby
*.thrift	Thrift
*.thy	Isabelle
*.tl	Teal
*.tl	Type Language
*.tla	TLA
*.tlv	TL-Verilog
*.tm	Tcl
*.tmac	Roff
*.tmCommand	XML Property List
*.tml	XML
*.tmLanguage	XML Property List
*.tmpl	Go Template
*.tmPreferences	XML Property List
*.tmSnippet	XML Property List
*.tmTheme	XML Property List
*.tmux	Shell
*.toc	TeX
*.toc	World of Warcraft Addon Data
*.toit	Toit
*.toml	TOML
*.toml.example	TOML
*.tool	Shell
*.topojson	JSON
*.tpb	PLSQL
*.tpl	Go Template
*.tpl	Smarty
*.tpp	C++
*.tps	PLSQL
*.tres	Godot Resource
*.trg	PLSQL
*.trigger	Apex
*.trigger	Shell
*.ts	TypeScript
*.ts	XML
*.tscn	Godot Resource
*.tsconfig.json	JSON with Comments
*.tsp	TSPLIB data
*.tsp	TypeSpec
*.tst	GAP
*.tst	Scilab
*.tsv	TSV
*.tsx	TSX
*.tsx	XML
*.ttl	Turtle
*.tu	Turing
*.twig	Twig
*.txi	Texinfo
*.txl	TXL
*.txt	Adblock Filter List
*.txt	Text
*.txt	Vim Help File
*.txx	C++
*.typ	Typst
*.typ	XML
*.uc	UnrealScript
*.udf	SQL
*.udo	Csound
*.ui	XML
*.unity	Unity3D Asset
*.uno	Uno
*.upc	Unified Parallel C
*.uplc	Untyped Plutus Core
*.ur	UrWeb
*.urdf	XML
*.url	INI
*.urs	UrWeb
*.ux	XML
*.v	Rocq Prover
*.v	V
*.v	Verilog
*.vala	Vala
*.vapi	Vala
*.vark	Gosu
*.vb	Visual Basic .NET
*.vba	VBA
*.vba	Vim Script
*.vbhtml	Visual Basic .NET
*.vbproj	XML
*.vbs	VBScript
*.vcf	TSV
*.vcf	vCard
*.vcl	VCL
*.vcxproj	XML
*.vdf	Valve Data Format
*.veo	Verilog
*.vert	GLSL
*.vh	SystemVerilog
*.vhd	VHDL
*.vhdl	VHDL
*.vhf	VHDL
*.vhi	VHDL
*.vho	VHDL
*.vhost	ApacheConf
*.vhost	Nginx
*.vhs	VHDL
*.vht	VHDL
*.vhw	VHDL
*.vim	Vim Script
*.vimrc	Vim Script
*.viw	SQL
*.vmb	Vim Script
*.volt	Volt
*.vrx	GLSL
*.vs	GLSL
*.vsh	GLSL
*.vshader	GLSL
*.vsixmanifest	XML
*.vssettings	XML
*.vstemplate	XML
*.vtl	Velocity Template Language
*.vto	Vento
*.vtt	WebVTT
*.vue	Vue
*.vw	PLSQL
*.vxml	XML
*.vy	Vyper
*.w	CWeb
*.w	OpenEdge ABL
*.wast	WebAssembly
*.wat	WebAssembly
*.watchr	Ruby
*.wdl	WDL
*.webapp	JSON
*.webidl	WebIDL
*.webmanifest	JSON
*.weechatlog	IRC log
*.wgsl	WGSL
*.whiley	Whiley
*.wiki	Wikitext
*.wikitext	Wikitext
*.wisp	wisp
*.wit	WebAssembly Interface Type
*.wixproj	XML
*.wl	Wolfram Language
*.wlk	Wollok
*.wls	Wolfram Language
*.wlt	Wolfram Language
*.wlua	Lua
*.workbook	Markdown
*.workflow	HCL
*.workflow	XML
*.wren	Wren
*.ws	Witcher Script
*.wsdl	XML
*.wsf	XML
*.wsgi	Python
*.wxi	XML
*.wxl	XML
*.wxs	XML
*.x	DirectX 3D File
*.x	Linker Script
*.x	Logos
*.x	RPC
*.x10	X10
*.x3d	XML
*.x68	Motorola 68K Assembly
*.xacro	XML
*.xaml	XML
*.xbm	X BitMap
*.xc	XC
*.xdc	Tcl
*.xht	HTML
*.xhtml	HTML
*.xi	Logos
*.xib	XML
*.xlf	XML
*.xliff	XML
*.xm	Logos
*.xmi	XML
*.xml	XML
*.xml.dist	XML
*.xmp	XML
*.xojo_code	Xojo
*.xojo_menu	Xojo
*.xojo_report	Xojo
*.xojo_script	Xojo
*.xojo_toolbar	Xojo
*.xojo_window	Xojo
*.xpl	XProc
*.xpm	X PixMap
*.xproc	XProc
*.xproj	XML
*.xpy	Python
*.xq	XQuery
*.xql	XQuery
*.xqm	XQuery
*.xquery	XQuery
*.xqy	XQuery
*.xrl	Erlang
*.xs	XS
*.xsd	XML
*.xsh	Xonsh
*.xsjs	JavaScript
*.xsjslib	JavaScript
*.xsl	XSLT
*.xslt	XSLT
*.xsp-config	XPages
*.xsp.metadata	XPages
*.xspec	XML
*.xtend	Xtend
*.xul	XML
*.xzap	ZAP
*.y	Yacc
*.yacc	Yacc
*.yaml	MiniYAML
*.yaml	OASv2-yaml
*.yaml	OASv3-yaml
*.yaml	YAML
*.yaml-tmlanguage	YAML
*.yaml.sed	YAML
*.yang	YANG
*.yap	Prolog
*.yar	YARA
*.yara	YARA
*.yasnippet	YASnippet
*.yml	MiniYAML
*.yml	OASv2-yaml
*.yml	OASv3-yaml
*.yml	YAML
*.yml.mysql	YAML
*.yrl	Erlang
*.yul	Yul
*.yy	JSON
*.yy	Yacc
*.yyp	JSON
*.z3	SMT
*.zap	ZAP
*.zcml	XML
*.zeek	Zeek
*.zep	Zephir
*.zig	Zig
*.zig.zon	Zig
*.zil	ZIL
*.zimpl	Zimpl
*.zmodel	Zmodel
*.zmpl	Zimpl
*.zone	DNS Zone
*.zpl	Zimpl
*.zs	ZenScript
*.zsh	Shell
*.zsh-theme	Shell
9fs	Shell
abbrev_defs	Emacs Lisp
ack	Perl
ackrc	Option List
Android.bp	Soong
ant.xml	Ant Build System
apache2.conf	ApacheConf
api-extractor.json	JSON with Comments
APKBUILD	Alpine Abuild
App.config	XML
Appraisals	Ruby
bash_aliases	Shell
bash_logout	Shell
bash_profile	Shell
bashrc	Shell
Berksfile	Ruby
Brewfile	Ruby
browserslist	Browserslist
BSDmakefile	Makefile
BUCK	Starlark
BUILD	Starlark
BUILD.bazel	Starlark
build.xml	Ant Build System
buildfile	Ruby
Buildfile	Ruby
buildozer.spec	INI
bun.lock	JSON
cabal.config	Cabal Config
cabal.project	Cabal Config
Caddyfile	Caddyfile
Cakefile	CoffeeScript
Capfile	Ruby
Cargo.lock	TOML
Cargo.toml.orig	TOML
Cask	Emacs Lisp
checksums.txt	Checksums
CITATION	Text
CITATION.cff	YAML
CITATIONS	Text
cksums	Checksums
click.me	Text
CMakeLists.txt	CMake
CODEOWNERS	CODEOWNERS
COMMIT_EDITMSG	Git Commit
composer.lock	JSON
configure.ac	M4Sugar
Containerfile	Dockerfile
contents.lr	Markdown
COPYING	Text
COPYING.regex	Text
COPYRIGHT.regex	Text
cpanfile	Perl
crontab	crontab
cshrc	Shell
Dangerfile	Ruby
delete.me	Text
Deliverfile	Ruby
deno.lock	JSON
DEPS	Python
descrip.mmk	Module Management System
descrip.mms	Module Management System
dev-requirements.txt	Pip Requirements
devcontainer.json	JSON with Comments
dir_colors	dircolors
DIR_COLORS	dircolors
Dockerfile	Dockerfile
dune-project	Dune
Earthfile	Earthly
Emakefile	Erlang
encodings.dir	X Font Directory Index
eqnrc	Roff
expr-dist	R
Fakefile	Fancy
Fastfile	Ruby
file_contexts	SELinux Policy
firestore.rules	Cloud Firestore Security Rules
flake.lock	JSON
FONTLOG	Text
fonts.alias	X Font Directory Index
fonts.dir	X Font Directory Index
fonts.scale	X Font Directory Index
fp-lib-table	KiCad Layout
Gemfile	Ruby
Gemfile.lock	Gemfile.lock
genfs_contexts	SELinux Policy
gitignore_global	Ignore List
gitignore-global	Ignore List
glide.lock	YAML
GNUmakefile	Makefile
go.mod	Go Module
go.sum	Go Checksums
go.work	Go Workspace
go.work.sum	Go Checksums
Gopkg.lock	TOML
gradlew	Shell
gradlew.bat	Batchfile
Guardfile	Ruby
gvimrc	Vim Script
haproxy.cfg	HAProxy
hosts	Hosts File
HOSTS	Hosts File
hosts	INI
HOSTS	INI
hosts.txt	Hosts File
httpd.conf	ApacheConf
initial_sids	SELinux Policy
inputrc	Readline Config
INSTALL	Text
INSTALL.mysql	Text
installscript.qs	Qt Script
Jakefile	JavaScript
Jarfile	Ruby
Jenkinsfile	Groovy
jsconfig.json	JSON with Comments
justfile	Just
Justfile	Just
JUSTFILE	Just
kakrc	KakouneScript
Kbuild	Makefile
kcl.mod	KCL
kcl.mod.lock	KCL
keep.me	Text
kshrc	Shell
language-configuration.json	JSON with Comments
language-subtag-registry.txt	Record Jar
latexmkrc	Perl
ld.script	Linker Script
lexer.x	Lex
Lexer.x	Lex
LICENSE	Text
LICENSE.mysql	Text
login	Shell
m3makefile	Quake
m3overrides	Quake
makefile	Makefile
Makefile	Makefile
Makefile.am	Makefile
Makefile.boot	Makefile
Makefile.frag	Makefile
Makefile.in	Makefile
Makefile.inc	Makefile
Makefile.PL	Perl
makefile.sco	Makefile
Makefile.wat	Makefile
man	Shell
MANIFEST.MF	JAR Manifest
Mavenfile	Ruby
mcmod.info	JSON
md5sum.txt	Checksums
MD5SUMS	Checksums
meson_options.txt	Meson
meson.build	Meson
mix.lock	Elixir
mkfile	Makefile
mmn	Roff
mmt	Roff
mocha.opts	Option List
MODULE.bazel	Starlark
MODULE.bazel.lock	JSON
Modulefile	Puppet
mvnw	Shell
mvnw.cmd	Batchfile
nanorc	nanorc
NEWS	Text
nextflow.config	Nextflow
nginx.conf	Nginx
nim.cfg	Nim
Notebook	Jupyter Notebook
NuGet.config	XML
Nukefile	Nu
nvimrc	Vim Script
owh	Tcl
package.mask	Text
Package.resolved	JSON
package.use.mask	Text
package.use.stable.mask	Text
packages.config	XML
pdm.lock	TOML
Phakefile	PHP
Pipfile	TOML
Pipfile.lock	JSON
pixi.lock	YAML
PKGBUILD	Shell
Podfile	Ruby
poetry.lock	TOML
pom.xml	Maven POM
port_contexts	SELinux Policy
Procfile	Procfile
profile	Shell
Project.ede	Emacs Lisp
project.godot	Godot Resource
Puppetfile	Ruby
pylintrc	INI
Rakefile	Ruby
read.me	Text
readme.1st	Text
README.me	Text
README.mysql	Text
README.nss	Text
rebar.config	Erlang
rebar.config.lock	Erlang
rebar.lock	Erlang
requirements-dev.txt	Pip Requirements
requirements.lock.txt	Pip Requirements
requirements.txt	Pip Requirements
Rexfile	Perl
riemann.config	Clojure
robots.txt	robots.txt
ROOT	Isabelle ROOT
SConscript	Python
SConstruct	Python
security_classes	SELinux Policy
Settings.StyleCop	XML
SHA1SUMS	Checksums
SHA256SUMS	Checksums
SHA256SUMS.txt	Checksums
SHA512SUMS	Checksums
Singularity	Singularity
Slakefile	LiveScript
Snakefile	Snakemake
Snapfile	Ruby
ssh_config	SSH Config
ssh-config	SSH Config
sshconfig	SSH Config
sshconfig.snip	SSH Config
sshd_config	SSH Config
sshd-config	SSH Config
starfield	Tcl
Steepfile	Ruby
suite.rc	Cylc
test.me	Text
Thorfile	Ruby
Tiltfile	Starlark
tmux.conf	Shell
toolchain_installscript.qs	Qt Script
torrc	Tor Config
troffrc	Roff
troffrc-end	Roff
tsconfig.json	JSON with Comments
tslint.json	JSON with Comments
use.mask	Text
use.stable.mask	Text
uv.lock	TOML
Vagrantfile	Ruby
vimrc	Vim Script
vlcrc	INI
Web.config	XML
Web.Debug.config	XML
Web.Release.config	XML
WORKSPACE	Starlark
WORKSPACE.bazel	Starlark
WORKSPACE.bzlmod	Starlark
wscript	Python
xcompose	XCompose
XCompose	XCompose
xinitrc	Shell
xmake.lua	Xmake
xsession	Shell
yarn.lock	YAML
zlogin	Shell
zlogout	Shell
zprofile	Shell
zshenv	Shell
zshrc	Shell
